gene	exp	exp
IL6R	0	9.19171732e-05
SHE	0	0.0161660051
TDRD10	0	0.0106881555
UBE2Q1	0	0.0186938276
CHRNB2	0	0.0220021366
ADAR	0	0.00826690583
KCNN3	0	0.00328335362
PMVK	0	0.00203384011
PBXIP1	0	0.00203384011
PYGO2	0	0.00203384011
SHC1	0	0.00203384011
CKS1B	0	0.00213401094
MIR4258	0	0.00213401094
FLAD1	0	0.00201574535
EFNA3	0	0.0225069756
EFNA1	0	0.0112003701
SLC50A1	0	0.00976686248
DPM3	0	0.00879768151
KRTCAP2	0	0.00660827788
TRIM46	0	0.00497613969
MUC1	0	0.00445799183
MIR92B	0	0.00430700873
THBS3	0	0.00441921606
MTX1	0	0.00435477275
GBAP1	0	0.00392084295
GBA	0	0.00470103304
FAM189B	0	0.00580824987
SCAMP3	0	0.00747661733
CLK2	0	0.00835633682
HCN3	0	1
PKLR	0	1
FDPS	0	0.0099468406
RUSC1-AS1	0	0.00891275828
RUSC1	0	0.00891275828
ASH1L	0	0.00830841023
MIR555	0	0.0120694899
POU5F1P4	0	0.03537
GON4L	0	0.000277106258
SYT11	0	0.000219048593
RIT1	0	0.000402493765
KIAA0907	0	0.000501426001
SNORA42	0	0.000438284489
SCARNA4	0	0.000488232861
RXFP4	0	0.000694631075
ARHGEF2	0	0.000723910304
SSR2	0	0.00454599094
UBQLN4	0	0.03058
SLC25A44	0	0.01896
PMF1-BGLAP	0	0.01896
BGLAP	0	0.01896
PAQR6	0	0.01896
SMG5	0	0.01896
TMEM79	0	0.01896
NES	0	0.01313
CRABP2	0	0.0178907602
ISG20L2	0	0.0159121035
RRNAD1	0	0.0145252319
MRPL24	0	0.0144418868
HDGF	0	0.0141789203
PRCC	0	0.0137970843
SH2D2A	0	0.0175409714
NTRK1	0	0.0181998668
INSRR	0	0.018319145
ARHGEF11	0	0.0411192289
ETV3L	0	0.0201120095
ETV3	0	0.04299
CYCSP52	0	0.04299
FCRL5	0	0.0203724434
FCRL4	0	0.028004105
FCRL1	0	0.01047
CD5L	0	0.01047
KIRREL	0	0.00299958978
LOC646268	0	0.04968
OR10K1	0	0.0241938621
OR10R2	0	1
OR6Y1	0	1
OR6P1	0	1
OR10X1	0	1
OR10Z1	0	0.00416754238
SPTA1	0	0.00331333432
OR6K2	0	1
OR6K3	0	1
OR6K6	0	0.00599471272
OR6N1	0	0.00555060282
OR6N2	0	0.0055011273
MNDA	0	0.0323232389
IFI16	0	0.04684
AIM2	0	0.04684
APCS	0	0.00638253671
FCRL6	0	0.0429
SLAMF8	0	0.0429
C1orf204	0	0.0168558998
VSIG8	0	0.0168558998
CCDC19	0	0.00104968028
TAGLN2	0	0.00208612466
IGSF9	0	0.000961282648
SLAMF9	0	0.00131883734
LOC100505633	0	0.00107357421
PIGM	0	0.00218695373
KCNJ10	0	0.00288220409
KCNJ9	0	0.0335921173
IGSF8	0	0.03238
ATP1A2	0	0.00398858145
ATP1A4	0	0.00213344815
CASQ1	0	0.004765538
PEA15	0	0.0103807782
DCAF8	0	0.0333187418
PEX19	0	0.0331937208
COPA	0	0.0115175148
SUMO1P3	0	0.0239756103
NCSTN	0	0.00736868645
NHLH1	0	0.00555163391
VANGL2	0	0.004658756
SLAMF6	0	0.0126228515
ITLN2	0	0.03481
F11R	0	0.0100415747
TSTD1	0	0.0112072657
USF1	0	0.0112072657
ARHGAP30	0	0.0112072657
PVRL4	0	0.0109824245
KLHDC9	0	0.0127916227
PFDN2	0	0.0127916227
FCER1G	0	0.0431
APOA2	0	0.016984679
TOMM40L	0	0.0197984966
MIR5187	0	0.0178432355
NR1I3	0	0.01463411
PCP4L1	0	0.00705696257
MPZ	0	0.00952475889
SDHC	0	0.00992413557
C1orf192	0	0.032431166
FCGR2A	0	0.0183112538
HSPA6	0	0.023011584
FCGR2B	0	0.01464
RPL31P11	0	0.0098445778
FCRLA	0	0.00537504187
FCRLB	0	0.00537504187
DUSP12	0	0.00537504187
ATF6	0	0.00144916729
OLFML2B	0	0.00355937363
NOS1AP	0	0.0218957469
MIR556	0	0.0218957469
C1orf111	0	0.0218957469
C1orf226	0	0.0218957469
SH2D1B	0	0.0218957469
UHMK1	0	0.04573
RGS4	0	0.00208309771
RGS5	0	0.00118222655
NUF2	0	0.01834
PBX1	0	0.00493322154
LOC100505795	0	0.0225127116
LMX1A	0	0.00117386826
RXRG	0	0.00579263698
LOC400794	0	0.0120430582
LRRC52	0	0.0221203201
MGST3	0	0.0074576079
ALDH9A1	0	0.003865227
LOC440700	0	0.00727424332
TMCO1	0	0.00100311556
UCK2	0	0.00375283077
MIR3658	0	0.00375283077
FAM78B	0	0.0145055835
MIR921	0	0.0187957028
FMO9P	0	0.0237378414
POGK	0	0.012749825
TADA1	0	0.0139735082
ILDR2	0	0.018293952
MAEL	0	0.0190409361
GPA33	0	0.0141634861
DUSP27	0	0.0141634861
POU2F1	0	0.0484
CD247	0	0.00739599052
CREG1	0	0.00906206805
RCSD1	0	0.00614509911
MPZL1	0	0.0271173787
ADCY10	0	0.00529448361
MPC2	0	0.00475158793
DCAF6	0	1
GPR161	0	0.0056461735
TIPRL	0	0.0108689453
TBX19	0	0.00713436099
ANKRD36BP1	0	0.00648122207
MIR557	0	0.04083
LOC100505918	0	0.04083
XCL1	0	0.0176102553
LINC00626	0	0.0348751729
ATP1B1	0	0.00586657035
NME7	0	0.0120413545
BLZF1	0	0.0221961902
CCDC181	0	0.00142462856
SLC19A2	0	0.00382033122
F5	0	0.00497431804
SELP	0	0.0167943385
LOC284688	0	0.0278489424
MROH9	0	0.000381941678
FMO3	0	0.00214940138
MIR1295A	0	0.0019569479
MIR1295B	0	0.0019569479
FMO6P	0	0.00211266802
FMO2	0	0.00360862737
FMO1	0	0.04068
FMO4	0	0.0294342224
PRRC2C	0	0.000439125864
MYOC	0	0.000835523401
VAMP4	0	0.00622591509
DNM3	0	5.36848089e-06
PIGC	0	1.42953707e-05
C1orf105	0	2.22504501e-05
SUCO	0	0.000842404358
LOC100506023	0	0.0204036201
PRDX6	0	0.0204036201
SLC9C2	0	0.0112819722
KLHL20	0	0.00170523519
CENPL	0	0.00338129854
DARS2	0	0.00797919965
GAS5-AS1	0	0.00803446541
GAS5	0	0.00803446541
SNORD81	0	0.00803446541
SNORD47	0	0.00803446541
SNORD80	0	0.00803446541
SNORD79	0	0.00803446541
SNORD78	0	0.00803446541
SNORD44	0	0.00803446541
SNORD77	0	0.00803446541
SNORD76	0	0.00803446541
SNORD75	0	0.00803446541
SNORD74	0	0.00803446541
ZBTB37	0	0.00803446541
SERPINC1	0	0.00210567533
RC3H1	0	0.016529783
RABGAP1L	0	0.00411332739
GPR52	0	0.00360219264
CACYBP	0	0.00634541599
MRPS14	0	0.00634541599
TNN	0	0.00980808608
KIAA0040	0	0.02969
TNR	0	0.00256935698
RFWD2	0	0.0235735262
SCARNA3	0	0.0206901464
PAPPA2	0	0.0101843746
ASTN1	0	2.35141553e-05
FAM5B	0	2.1192156e-05
SEC16B	0	1.19428615e-06
LOC730102	0	9.72526373e-05
RASAL2-AS1	0	0.0083019719
RASAL2	0	0.00564370542
TEX35	0	0.0227880894
C1orf220	0	0.0227880894
MIR4424	0	0.00634862965
RALGPS2	0	0.00737494052
ANGPTL1	0	0.0203755516
FAM20B	0	0.00445400121
TOR3A	0	0.00505852
ABL2	0	0.00477087626
SOAT1	0	0.000921142127
AXDND1	0	8.06700174e-05
NPHS2	0	0.00069504933
TDRD5	0	0.00185652399
FAM163A	0	5.51699906e-05
TOR1AIP2	0	0.0207235329
CEP350	0	0.0215609485
QSOX1	0	0.0215609485
FLJ23867	0	0.01926
LHX4	0	0.00957631814
LOC100527964	0	0.00957631814
ACBD6	0	0.0225944212
MIR3121	0	0.0244722613
XPR1	0	0.0208396544
KIAA1614	0	0.0191342231
STX6	0	0.0252507485
GM140	0	0.04783
CACNA1E	0	0.0117061189
ZNF648	0	0.03941
GLUL	0	0.00727620259
TEDDM1	0	0.00525057486
LINC00272	0	0.0021510773
RGSL1	0	0.00266790231
RNASEL	0	0.0291591345
RGS16	0	0.0291591345
LOC284648	0	0.0423
RGS8	0	0.0346
SHCBP1L	0	0.03739
NMNAT2	0	0.0027460303
SMG7-AS1	0	0.0011037359
SMG7	0	0.00139648891
NCF2	0	0.00191969056
ARPC5	0	0.00223747897
RGL1	0	0.0171209331
APOBEC4	0	0.023126392
COLGALT2	0	0.009367433
TSEN15	0	0.00848912569
C1orf21	0	0.03783
FAM129A	0	0.04782
RNF2	0	0.0215160367
TRMT1L	0	0.0178629306
SWT1	0	0.0164996473
HMCN1	0	0.004703
MIR548F1	0	0.0175851627
C1orf27	0	0.0258756864
OCLM	0	0.0298049689
PDC	0	0.0194544347
PTGS2	0	0.00765537871
PLA2G4A	0	0.0308463663
FAM5C	0	0.00445448003
LOC440704	0	0.00276787515
RGS18	0	0.019846854
RGS13	0	0.03044
RGS2	0	0.04298
KCNT2	0	0.00581760361
CFH	0	0.04876
CFHR4	0	0.04876
ASPM	0	0.018211789
ZBTB41	0	0.018211789
CRB1	0	0.0156812191
DENND1B	0	0.0459432886
LHX9	0	0.0283573938
PTPRC	0	0.0197304426
MIR181A1HG	0	0.01986
MIR181B1	0	0.01986
MIR181A1	0	0.01986
NR5A2	0	2.22978471e-06
KIF14	0	0.0204714303
DDX59	0	0.0319
GPR25	0	0.012796396
C1orf106	0	0.00825688152
KIF21B	0	0.00799667096
CACNA1S	0	0.01766
TMEM9	0	0.0385161866
IGFN1	0	0.000243525176
PKP1	0	0.000150541032
TNNT2	0	0.000613866093
LAD1	0	0.000774364609
TNNI1	0	0.000524217257
PHLDA3	0	0.00409805425
CSRP1	0	0.0041692231
RPS10P7	0	0.00295191084
NAV1	0	3.12014233e-05
MIR5191	0	0.0182711712
MIR1231	0	6.06638755e-05
IPO9	0	6.9141095e-05
SHISA4	0	0.000155612801
LMOD1	0	0.000156867829
TIMM17A	0	0.000391456709
RNPEP	0	0.02897
ELF3	0	0.02897
LGR6	0	0.0269049414
UBE2T	0	0.025772267
PPP1R12B	0	0.0149571655
KDM5B	0	0.04715
KDM5B-AS1	0	0.04715
LOC641515	0	0.04715
LOC148709	0	0.04884
RABIF	0	0.04884
KLHL12	0	0.04884
LOC401980	0	0.0121109438
TMEM183A	0	0.0060684401
PPFIA4	0	0.00661296087
MYOG	0	0.00661296087
ADORA1	0	0.0168537606
MYBPH	0	0.00128405834
CHI3L1	0	0.00061070161
CHIT1	0	0.00490709101
LOC730227	0	0.00785706583
BTG2	0	0.0059496151
FMOD	0	0.0102033033
ATP2B4	0	0.0377628498
SNORA77	0	0.0377628498
LINC00260	0	0.0377628498
LAX1	0	0.0377628498
ZC3H11A	0	0.0377628498
ZBED6	0	0.0377628498
LINC00303	0	0.0114303925
SOX13	0	0.00210727973
ETNK2	0	0.000305138732
REN	0	0.00332063206
KISS1	0	0.0137445849
GOLT1A	0	0.0137445849
PLEKHA6	0	0.0392815836
LINC00628	0	0.0260558795
PPP1R15B	0	0.0152020235
PIK3C2B	0	0.00182645126
MDM4	0	0.00205196934
LRRN2	0	0.00119482011
NFASC	0	0.00347873822
CNTN2	0	7.26400375e-05
TMEM81	0	7.10704493e-05
RBBP5	0	6.90246631e-05
DSTYK	0	0.00010884632
TMCC2	0	0.000123797224
NUAK2	0	0.000106917439
KLHDC8A	0	8.44669682e-05
LEMD1-AS1	0	0.00417187369
LEMD1	0	0.00417187369
MIR135B	0	0.02384
CDK18	0	0.04199
LOC284578	0	0.04199
MFSD4	0	0.00597346191
ELK4	0	0.00453200399
SLC45A3	0	0.00453200399
NUCKS1	0	0.00325837986
RAB7L1	0	0.00270458156
SLC41A1	0	0.00145915217
PM20D1	0	0.000254512466
LOC284581	0	9.90602601e-05
SLC26A9	0	0.000261437753
SRGAP2	0	1.6675028e-05
IKBKE	0	3.10986908e-05
RASSF5	0	0.00055399405
EIF2D	0	0.00193007339
DYRK3	0	0.00145599892
MAPKAPK2	0	0.00115880161
IL10	0	0.00223047066
IL19	0	0.0137795959
PIGR	0	0.0221680485
FCAMR	0	0.0252192045
C1orf116	0	0.0252192045
PFKFB2	0	0.0252192045
YOD1	0	0.0345497962
CR1	0	0.041328636
CR1L	0	0.00186813208
CD46	0	0.000753413757
MIR29C	0	0.0008080138
LOC148696	0	0.00143160965
CD34	0	0.00324878114
PLXNA2	0	0.000842331242
MIR205HG	0	0.00585012422
MIR205	0	0.00532313214
CAMK1G	0	0.0141667109
LAMB3	0	0.0141667109
MIR4260	0	0.0141667109
G0S2	0	0.0192307315
HSD11B1	0	0.0192307315
TRAF3IP3	0	0.0135638386
C1orf74	0	0.0135638386
IRF6	0	0.0105360706
DIEXF	0	0.000978387118
SYT14	0	0.000644453272
SERTAD4-AS1	0	0.000182412532
SERTAD4	0	0.000188099393
HHAT	0	0.00402560269
KCNH1	0	0.00200151161
RCOR3	0	0.0458089541
TRAF5	0	0.0458089541
LINC00467	0	0.0207429206
RD3	0	0.0164557768
SLC30A1	0	0.0251044276
LPGAT1	0	0.00797648155
INTS7	0	0.00876513867
DTL	0	0.00929590364
MIR3122	0	0.01374
PPP2R5A	0	0.00391381678
SNORA16B	0	0.00691952839
TMEM206	0	0.00575085314
NENF	0	0.00752710208
ATF3	0	0.00155688095
FAM71A	0	0.00184032362
BATF3	0	0.00341527453
NSL1	0	0.0143738662
TATDN3	0	0.0333194392
C1orf227	0	0.0248238386
FLVCR1-AS1	0	0.0196818159
FLVCR1	0	0.0140728587
VASH2	0	0.009218
LINC00538	0	4.28171087e-09
PROX1	0	1e-12
SMYD2	0	0.00102547578
PTPN14	0	0.00118642971
CENPF	0	0.0310323043
KCNK2	0	4.31983605e-05
KCTD3	0	0.010512832
USH2A	0	3.77900009e-06
ESRRG	0	9.95911309e-06
GPATCH2	0	0.000999492966
SPATA17	0	0.0040417639
LINC00210	0	0.0090389981
RRP15	0	0.00884030528
TGFB2	0	0.0152428551
SLC30A10	0	0.000489342266
RNU5F-1	0	0.00979333827
EPRS	0	0.00376808799
BPNT1	0	0.0260061055
IARS2	0	0.027796248
MIR215	0	0.0279740418
MIR194-1	0	0.0279740418
RAB3GAP2	0	0.0272652578
SNORA36B	0	0.0334512109
C1orf115	0	0.0321347289
MARC2	0	0.0321347289
MARC1	0	0.04548
C1orf140	0	0.00894020484
DUSP10	0	0.00033261946
HHIPL2	0	0.02748
TAF1A	0	0.02748
MIA3	0	0.0145238857
AIDA	0	0.04217
BROX	0	0.04217
FAM177B	0	0.04217
FBXO28	0	0.0239373529
DEGS1	0	0.017332451
NVL	0	0.0325657681
MIR320B2	0	0.0332933668
CNIH3	0	0.04077
DNAH14	0	0.00178274308
LBR	0	0.000104030879
ENAH	0	0.000589702898
SRP9	0	0.00123669521
EPHX1	0	0.00123669521
TMEM63A	0	0.00120298369
LEFTY1	0	0.0387292798
PYCR2	0	0.0387292798
LEFTY2	0	0.0366191863
SDE2	0	0.0325630112
H3F3A	0	0.03264
H3F3AP4	0	0.03264
ACBD3	0	0.0161718979
MIXL1	0	0.0139529696
LIN9	0	0.0109466887
PARP1	0	8.89934651e-05
C1orf95	0	0.000869841102
ITPKB	0	0.0121982087
ADCK3	0	0.0190040882
CDC42BPA	0	0.0362465925
ZNF678	0	0.00189360354
ZNF847P	0	0.00114582458
SNAP47	0	0.000658903317
JMJD4	0	0.00137501867
PRSS38	0	0.000530690234
WNT9A	0	0.00805826696
MIR5008	0	0.0118146897
WNT3A	0	0.0304580132
ARF1	0	0.0414651874
MIR3620	0	0.0414651874
C1orf35	0	0.0414651874
MRPL55	0	0.0414651874
GUK1	0	0.0306391123
GJC2	0	0.0337615398
IBA57	0	0.0337615398
C1orf145	0	0.0273400973
OBSCN	0	0.0194631001
RNF187	0	0.0418518427
RHOU	0	0.00477073557
RAB4A	0	0.00158997343
SPHAR	0	0.0112225869
ACTA1	0	0.00455340368
NUP133	0	0.00132744772
ABCB10	0	0.00065568806
TAF5L	0	2.04004772e-06
URB2	0	2.52953808e-05
GALNT2	0	0.0126189851
PGBD5	0	0.01318593
COG2	0	0.031924252
TTC13	0	0.01746
ARV1	0	0.01746
FAM89A	0	0.01746
MIR1182	0	0.01746
TRIM67	0	0.00686219369
LOC149373	0	0.00782520176
C1orf131	0	0.00686219369
GNPAT	0	0.00637476694
EXOC8	0	0.0198989186
SPRTN	0	0.0226829634
EGLN1	0	0.0141126921
SNRPD2P2	0	0.0475133393
TSNAX-DISC1	0	0.00125173897
DISC1	0	0.00125173897
DISC2	0	0.00795677289
SIPA1L2	0	0.0102193705
PCNXL2	0	0.00774223797
KIAA1804	0	0.0093274367
KCNK1	0	0.0016128986
MIR4427	0	0.00277974608
SLC35F3	0	0.000151424504
MIR4671	0	0.0147250155
COA6	0	0.0325597467
TARBP1	0	0.0325597467
LOC100506795	0	0.03393
IRF2BP2	0	0.0398
LINC00184	0	0.0291537873
LOC100506810	0	0.014708859
ARID4B	0	0.012793065
MIR4753	0	0.0461036085
GGPS1	0	0.00901042064
TBCE	0	0.00427855112
B3GALNT2	0	0.00346249539
GNG4	0	0.0020118922
LYST	0	0.0184565761
MIR1537	0	0.0226741424
NID1	0	0.00218897733
GPR137B	0	1.01701302e-05
ERO1LB	0	1.45463882e-05
EDARADD	0	0.00551145546
LGALS8	0	0.00205026225
LGALS8-AS1	0	0.00353824978
HEATR1	0	0.00136734606
ACTN2	0	0.0179356985
MT1HL1	0	0.00195672983
RYR2	0	7.39495374e-05
LOC339535	0	0.0415860627
CHRM3	0	4.82532854e-05
FMN2	0	0.0115274523
GREM2	0	0.03516
RGS7	0	2.60210505e-05
MIR3123	0	0.000615703841
FH	0	0.02209
KMO	0	0.0105467029
OPN3	0	0.0013959741
CHML	0	0.00240190961
WDR64	0	0.000763584334
EXO1	0	0.0354542122
PLD5	0	0.000742504296
SDCCAG8	0	0.0158237382
AKT3	0	0.0172050933
LOC339529	0	0.0050428397
ZBTB18	0	0.00139140867
C1orf100	0	0.00890057304
ADSS	0	0.0135945911
C1orf101	0	0.0135945911
DESI2	0	0.0358549406
EFCAB2	0	0.0275703279
KIF26B	0	0.000189903703
SMYD3	0	0.000547423134
LOC255654	0	0.0285451272
TFB2M	0	0.0285451272
CNST	0	0.03979
ZNF124	0	0.0166027631
MIR3916	0	0.0166027631
ZNF496	0	0.01146967
NLRP3	0	0.00875397437
OR2B11	0	0.0233166406
OR1C1	0	0.0397781907
OR14A16	0	0.0347838661
OR11L1	0	0.0347838661
TRIM58	0	0.0323836995
OR2W3	0	0.0327206148
TUBB8	0	0.00434739252
ZMYND11	0	0.000340510527
DIP2C	0	0.00265562055
LARP4B	0	0.00161427521
GTPBP4	0	0.0208984274
IDI2	0	0.0305487124
IDI2-AS1	0	0.0306561362
IDI1	0	0.0323540452
WDR37	0	0.00573735268
LINC00200	0	0.00400070449
ADARB2	0	0.00121997079
ADARB2-AS1	0	0.0104439804
LINC00700	0	0.00360004338
PFKP	0	0.0118448426
KLF6	0	0.000135561691
LINC00704	0	0.0079513676
LINC00705	0	0.0329201108
AKR1E2	0	0.00770469739
AKR1C6P	0	0.00752428504
AKR1C1	0	0.00891512656
AKR1C3	0	0.00280654048
AKR1C2	0	0.0127838297
AKR1CL1	0	0.0150034273
AKR1C4	0	0.0193275916
UCN3	0	0.0244943018
TUBAL3	0	0.0260160834
NET1	0	0.0160032382
CALML5	0	0.00605396303
CALML3	0	0.00897279789
ASB13	0	0.00531765619
FAM208B	0	0.00531765619
GDI2	0	0.023237364
ANKRD16	0	0.0168943156
FBXO18	0	0.0150405892
IL15RA	0	0.00782629122
IL2RA	0	0.00611492388
RBM17	0	0.000688598594
PFKFB3	0	0.000958199251
MIR3155A	0	0.000958199251
MIR3155B	0	0.000958199251
PRKCQ	0	0.000234000007
PRKCQ-AS1	0	0.00207580061
LINC00707	0	0.00714490729
SFMBT2	0	0.00091915924
ITIH5	0	0.0131692682
ITIH2	0	0.0102708001
KIN	0	0.03446
ATP5C1	0	0.03446
TAF3	0	0.04043
SFTA1P	0	0.00802696642
LINC00710	0	0.000193380092
CELF2	0	0.000354361533
CELF2-AS2	0	0.00565568277
USP6NL	0	0.000341265487
ECHDC3	0	0.00887258928
PROSER2	0	0.00642128823
PROSER2-AS1	0	0.0125642434
UPF2	0	0.0081586528
DHTKD1	0	4.04965276e-05
SEC61A2	0	1.57505788e-07
NUDT5	0	1.9642586e-08
CDC123	0	2.48929766e-11
CAMK1D	0	5.48001992e-06
MIR4480	0	0.000473478211
LOC283070	0	0.00479200883
CCDC3	0	0.0111726762
OPTN	0	0.0112304065
MCM10	0	0.00892323435
UCMA	0	0.00712988704
PHYH	0	0.00705437876
SEPHS1	0	0.014361665
BEND7	0	0.000462908501
PRPF18	0	0.00148347047
FRMD4A	0	4.55424866e-05
MIR1265	0	0.03868
FAM107B	0	0.00104484901
DCLRE1C	0	0.03
ACBD7	0	0.03
OLAH	0	0.03
NMT2	0	0.0276097943
PPIAP30	0	0.03030073
FAM171A1	0	0.0134468707
ITGA8	0	0.00220541527
FAM188A	0	0.00320704549
PTER	0	0.00163641046
C1QL3	0	0.00642813745
RSU1	0	0.000959834743
CUBN	0	0.000955304607
TRDMT1	0	0.0219296965
PTPLA	0	6.96768694e-05
STAM	0	0.00152134505
TMEM236	0	0.0202368239
CACNB2	0	0.00155868224
PLXDC2	0	0.000101781122
MIR4675	0	0.0135496738
NEBL	0	0.000962888905
NEBL-AS1	0	0.0382471813
C10orf114	0	0.006097
MIR1915	0	0.006097
SKIDA1	0	0.006097
MLLT10	0	0.00975933463
DNAJC1	0	0.022232788
EBLN1	0	0.0351922129
PIP4K2A	0	0.03647
ARMC3	0	0.0285689533
MSRB2	0	0.000199287759
PTF1A	0	0.000107592235
C10orf67	0	0.00566014645
OTUD1	0	0.0355566539
KIAA1217	0	6.9205708e-05
GPR158-AS1	0	0.018551258
GPR158	0	0.00362439744
MYO3A	0	0.0104432661
GAD2	0	1
PDSS1	0	0.0280521345
ABI1	0	0.02699551
YME1L1	0	0.0250732069
MASTL	0	0.0313617682
ACBD5	0	0.0327581309
LRRC37A6P	0	0.0347014578
PTCHD3	0	0.04222
RAB18	0	0.00799817094
ARMC4	0	0.0117952672
MPP7	0	0.000850326391
BAMBI	0	0.0235436097
LINC00837	0	0.01424
SVIL	0	0.00555456022
MIR604	0	0.0150308179
MIR938	0	0.00518556314
MTPAP	0	0.00320383294
MAP3K8	0	0.00930302573
LYZL2	0	0.00467472883
ZNF438	0	0.0225308521
ZEB1	0	0.02986
ARHGAP12	0	0.00267606657
KIF5B	0	0.00450105321
EPC1	0	0.0142720676
CCDC7	0	0.0215537053
C10orf68	0	0.0225365022
ITGB1	0	0.00774558023
NRP1	0	0.000451383711
PARD3	0	0.010595212
CUL2	0	1
CREM	0	1
CCNY	0	1
GJD4	0	0.0365011217
FZD8	0	0.0368335352
ANKRD30A	0	0.00446974374
MTRNR2L7	0	0.0114049269
LOC100129055	0	0.02823
LOC441666	0	0.04833
LINC00839	0	0.00866691711
ZNF37BP	0	0.00752834121
ZNF33B	0	0.00497980786
BMS1	0	0.000429413963
MIR5100	0	0.00390476468
RET	0	0.00660338832
CSGALNACT2	0	0.0302135751
RASGEF1A	0	0.00894041001
FXYD4	0	0.0062660715
HNRNPF	0	0.0493
ZNF487P	0	0.0040041618
ZNF239	0	5.94450064e-05
ZNF485	0	3.41087585e-05
ZNF32-AS3	0	7.46822649e-06
ZNF32	0	0.00183583668
ZNF32-AS1	0	0.00183583668
ZNF32-AS2	0	0.00183583668
LOC100130539	0	0.0308148282
CXCL12	0	0.00823501146
TMEM72-AS1	0	0.0110934635
TMEM72	0	0.0110934635
RASSF4	0	0.0144692786
C10orf10	0	0.0124536959
ALOX5	0	0.00703252286
MARCH8	0	0.00431887029
ZFAND4	0	0.00303261175
ZNF488	0	0.0215
RBP3	0	0.0215
GDF2	0	0.0215
GDF10	0	0.0215
FRMPD2P1	0	0.01678
FRMPD2	0	0.00367491419
MAPK8	0	0.000676660464
ARHGAP22	0	0.000638780585
WDFY4	0	0.0126386353
LRRC18	0	0.0157716326
C10orf71	0	0.0225720434
DRGX	0	0.00906960443
ERCC6	0	0.0247540628
ERCC6-PGBD3	0	0.0264138722
CHAT	0	0.00588062909
SLC18A3	0	0.00588062909
C10orf53	0	0.0146227252
OGDHL	0	0.0150424645
PARG	0	0.0136098699
ASAH2	0	0.0168842414
SGMS1	0	0.00469731561
ASAH2B	0	0.00673941611
A1CF	0	2.77491692e-06
PRKG1	0	0.00106757774
PRKG1-AS1	0	0.00652153249
DKK1	0	0.0112901984
PCDH15	0	3.5584841e-06
MTRNR2L5	0	0.0196182839
ZWINT	0	0.00582119626
IPMK	0	0.0230090066
CISD1	0	0.025431745
UBE2D1	0	0.00578145381
TFAM	0	0.0189942381
BICC1	0	0.0300565229
PHYHIPL	0	0.0331858119
FAM13C	0	0.0419063893
SLC16A9	0	0.00752556277
LINC00948	0	0.0119194003
CCDC6	0	0.0117303527
ANK3	0	0.00372402684
CDK1	0	0.0394007228
RHOBTB1	0	0.0273957434
TMEM26	0	0.00547942305
ARID5B	0	3.20770219e-08
MIR548AV	0	1.16303862e-05
RTKN2	0	0.00280057849
ZNF365	0	9.7722222e-05
ADO	0	0.00122562748
EGR2	0	0.00238392637
NRBF2	0	5.92406536e-05
JMJD1C	0	5.521893e-05
MIR1296	0	6.77886947e-05
JMJD1C-AS1	0	0.000159511118
REEP3	0	0.000179172843
ANXA2P3	0	0.000516220964
CTNNA3	0	8.95042575e-06
LRRTM3	0	0.00654021536
DNAJC12	0	0.00320219626
SIRT1	0	1
HERC4	0	0.00286475058
MYPN	0	0.000102564364
ATOH7	0	0.00760385958
PBLD	0	0.0227481952
DNA2	0	0.00940210197
SLC25A16	0	0.00191537673
TET1	0	0.00759893915
CCAR1	0	0.00332783297
SNORD98	0	0.00338996059
STOX1	0	0.00508057443
DDX50	0	0.0103809959
DDX21	0	0.00970975829
KIAA1279	0	0.00880128026
SRGN	0	0.00371378361
VPS26A	0	0.0046659837
SUPV3L1	0	0.00330444237
HKDC1	0	0.00301409013
HK1	0	0.000376214529
TACR2	0	0.00101663596
TSPAN15	0	2.25907776e-05
NEUROG3	0	6.4823252e-06
C10orf35	0	0.000554572652
COL13A1	0	6.50811299e-06
H2AFY2	0	0.00287446922
AIFM2	0	0.000919653988
TYSND1	0	0.0175580138
SAR1A	0	0.00634433299
PPA1	0	0.00597713053
NPFFR1	0	0.00429086454
LRRC20	0	0.000565452681
EIF4EBP2	0	0.00815036652
NODAL	0	0.0327041435
PALD1	0	0.0144999693
PRF1	0	0.0132839978
ADAMTS14	0	0.00148079892
TBATA	0	0.00493045299
SGPL1	0	0.00106211566
PCBD1	0	7.0030537e-06
UNC5B	0	0.0152241599
SLC29A3	0	0.0152241599
CDH23	0	0.000924940701
C10orf105	0	0.0351356808
ANAPC16	0	0.00373605468
CHST3	0	0.00398225215
SPOCK2	0	0.00315352006
ASCC1	0	0.00726995419
MCU	0	0.0361250409
OIT3	0	0.0138887964
PLA2G12B	0	0.0086727323
TTC18	0	0.03222
ANXA7	0	0.03222
MSS51	0	0.03222
MYOZ1	0	0.00902777512
SYNPO2L	0	0.00365244604
AGAP5	0	1.64492886e-06
BMS1P4	0	1.21777367e-06
GLUD1P3	0	1
SEC24C	0	9.10445997e-07
FUT11	0	9.21090899e-07
CHCHD1	0	7.31308256e-07
ZSWIM8	0	3.67432265e-07
NDST2	0	5.06931846e-07
CAMK2G	0	1.18858812e-06
C10orf55	0	1.189081e-05
PLAU	0	1.26834837e-05
VCL	0	1
AP3M1	0	1
ADK	0	0.00416648536
KAT6B	0	0.00142314593
DUPD1	0	0.000229816696
DUSP13	0	0.000483145903
SAMD8	0	0.00103771079
