GOID	Ontology Source	GOTerm	GOLevels	GOGroups	Nr. Genes	% Associated Genes	Term PValue	Term PValue Corrected with Bonferroni	Group PValue	Group PValue Corrected with Bonferroni	Associated Genes Found	All Associated Genes	OverViewTerm
KEGG:04960	KEGG_14.03.2012	Aldosterone-regulated sodium reabsorption	[-1]	[Group1]	13	31.707317	6.87E-07	6.59E-05	{Group1=2.6910528053551752E-89}	{Group1=1.614631683213105E-88}	[IRS2, IRS4, MAPK1, MAPK3, PDPK1, PIK3CA, PIK3R1, PIK3R2, PIK3R3, PRKCA, PRKCB, PRKCG, SFN]	[ATP1A1, ATP1A2, ATP1A3, ATP1A4, ATP1B1, ATP1B2, ATP1B3, ATP1B4, FXYD2, FXYD4, HSD11B2, IGF1, INS, INSR, IRS1, IRS2, IRS4, KCNJ1, KRAS, MAPK1, MAPK3, NEDD4L, NR3C2, PDPK1, PIK3CA, PIK3CB, PIK3CD, PIK3CG, PIK3R1, PIK3R2, PIK3R3, PIK3R5, PRKCA, PRKCB, PRKCG, SCNN1A, SCNN1B, SCNN1G, SFN, SGK1, SLC9A3R2]	FALSE
KEGG:05132	KEGG_14.03.2012	Salmonella infection	[-1]	[Group1]	19	22.093023	1.04E-06	1.00E-04	{Group1=2.6910528053551752E-89}	{Group1=1.614631683213105E-88}	[CDC42, FLNA, FOS, JUN, MAPK1, MAPK10, MAPK11, MAPK12, MAPK13, MAPK14, MAPK3, MAPK8, MAPK9, MYH9, NFKB1, RAC1, RELA, WAS, WASL]	[ACTB, ACTG1, ARPC1A, ARPC1B, ARPC2, ARPC3, ARPC4, ARPC5, ARPC5L, CASP1, CCL3, CCL3L1, CCL3L3, CCL4, CCL4L1, CCL4L2, CD14, CDC42, CSF2, CXCL1, CXCL2, CXCL3, DYNC1H1, DYNC1I1, DYNC1I2, DYNC1LI1, DYNC1LI2, DYNC2H1, FLNA, FLNB, FLNC, FOS, IFNG, IFNGR1, IFNGR2, IL18, IL1A, IL1B, IL6, IL8, JUN, KLC1, KLC2, KLC3, KLC4, LBP, MAPK1, MAPK10, MAPK11, MAPK12, MAPK13, MAPK14, MAPK3, MAPK8, MAPK9, MYD88, MYH10, MYH14, MYH9, NFKB1, NLRC4, NOS2, PFN1, PFN2, PFN3, PFN4, PKN1, PKN2, PKN3, PLEKHM2, PYCARD, RAB7A, RAB7B, RAC1, RELA, RHOG, RILP, ROCK1, ROCK2, TJP1, TLR4, TLR5, WAS, WASF1, WASF2, WASL]	FALSE
KEGG:04360	KEGG_14.03.2012	Axon guidance	[-1]	[None]	24	18.60465	1.15E-06	1.11E-04	{None=NaN}	{None=NaN}	[ABL1, CDC42, CDK5, CXCR4, EPHA2, EPHB2, FES, FYN, GSK3B, HRAS, ITGB1, MAPK1, MAPK3, MET, NCK1, NCK2, NFATC4, PAK1, PAK2, PAK3, PPP3CA, PTK2, RAC1, RASA1]	[ABL1, ABLIM1, ABLIM2, ABLIM3, ARHGEF12, CDC42, CDK5, CFL1, CFL2, CHP, CHP2, CXCL12, CXCR4, DCC, DPYSL2, DPYSL5, EFNA1, EFNA2, EFNA3, EFNA4, EFNA5, EFNB1, EFNB2, EFNB3, EPHA1, EPHA2, EPHA3, EPHA4, EPHA5, EPHA6, EPHA7, EPHA8, EPHB1, EPHB2, EPHB3, EPHB4, EPHB6, FES, FYN, GNAI1, GNAI2, GNAI3, GSK3B, HRAS, ITGB1, KRAS, L1CAM, LIMK1, LIMK2, LRRC4C, MAPK1, MAPK3, MET, NCK1, NCK2, NFAT5, NFATC1, NFATC2, NFATC3, NFATC4, NGEF, NRAS, NRP1, NTN1, NTN3, NTN4, NTNG1, PAK1, PAK2, PAK3, PAK4, PAK6, PAK7, PLXNA1, PLXNA2, PLXNA3, PLXNB1, PLXNB2, PLXNB3, PLXNC1, PPP3CA, PPP3CB, PPP3CC, PPP3R1, PPP3R2, PTK2, RAC1, RAC2, RAC3, RASA1, RGS3, RHOA, RHOD, RND1, ROBO1, ROBO2, ROBO3, ROCK1, ROCK2, SEMA3A, SEMA3B, SEMA3C, SEMA3D, SEMA3E, SEMA3F, SEMA3G, SEMA4A, SEMA4B, SEMA4C, SEMA4D, SEMA4F, SEMA4G, SEMA5A, SEMA5B, SEMA6A, SEMA6B, SEMA6C, SEMA6D, SEMA7A, SLIT1, SLIT2, SLIT3, SRGAP1, SRGAP2, SRGAP3, UNC5A, UNC5B, UNC5C, UNC5D]	TRUE
KEGG:04640	KEGG_14.03.2012	Hematopoietic cell lineage	[-1]	[Group0]	19	21.11111	2.17E-06	2.09E-04	{Group0=1.580881560369496E-23}	{Group0=9.485289362216977E-23}	[CD19, CD22, CD3E, CD3G, CD44, CD5, CSF1R, CSF3R, EPOR, FCGR1A, FLT3, IL1R1, IL2RA, IL3RA, IL4R, IL7R, ITGB3, KIT, TFRC]	[ANPEP, CD14, CD19, CD1A, CD1B, CD1C, CD1D, CD1E, CD2, CD22, CD24, CD33, CD34, CD36, CD37, CD38, CD3D, CD3E, CD3G, CD4, CD44, CD5, CD55, CD59, CD7, CD8A, CD8B, CD9, CR1, CR2, CSF1, CSF1R, CSF2, CSF2RA, CSF3, CSF3R, DNTT, EPO, EPOR, FCER2, FCGR1A, FLT3, FLT3LG, GP1BA, GP1BB, GP5, GP9, GYPA, HLA-DRA, HLA-DRB1, HLA-DRB3, HLA-DRB4, HLA-DRB5, IL11, IL11RA, IL1A, IL1B, IL1R1, IL1R2, IL2RA, IL3, IL3RA, IL4, IL4R, IL5, IL5RA, IL6, IL6R, IL7, IL7R, IL9R, ITGA1, ITGA2, ITGA2B, ITGA3, ITGA4, ITGA5, ITGA6, ITGAM, ITGB3, KIT, KITLG, LOC100132941, LOC100291917, MME, MS4A1, TFRC, THPO, TNF, TPO]	FALSE
KEGG:05133	KEGG_14.03.2012	Pertussis	[-1]	[Group1, Group3]	17	22.972973	2.19E-06	2.10E-04	{Group1=2.6910528053551752E-89, Group3=4.394068231293664E-4}	{Group1=1.614631683213105E-88, Group3=0.0026364409387761986}	[CALM1, CASP3, FOS, ITGB1, ITGB2, JUN, MAPK1, MAPK10, MAPK11, MAPK12, MAPK13, MAPK14, MAPK3, MAPK8, MAPK9, NFKB1, RELA]	[C1QA, C1QB, C1QC, C1R, C1S, C2, C3, C4A, C4B, C4BPA, C4BPB, C5, CALM1, CALM2, CALM3, CALML3, CALML5, CALML6, CASP1, CASP3, CASP7, CD14, CFL1, CFL2, CXCL5, CXCL6, FOS, GNAI1, GNAI2, GNAI3, IL10, IL12A, IL12B, IL1A, IL1B, IL23A, IL6, IL8, IRAK1, IRAK4, IRF1, IRF3, IRF8, ITGA5, ITGAM, ITGB1, ITGB2, JUN, LY96, MAPK1, MAPK10, MAPK11, MAPK12, MAPK13, MAPK14, MAPK3, MAPK8, MAPK9, MYD88, NFKB1, NLRP3, NOD1, NOS2, PYCARD, RELA, RHOA, SERPING1, SFTPA1, TICAM1, TICAM2, TIRAP, TLR4, TNF, TRAF6]	TRUE
KEGG:04115	KEGG_14.03.2012	p53 signaling pathway	[-1]	[Group1, Group5]	16	23.529411	3.12E-06	3.00E-04	{Group1=2.6910528053551752E-89, Group5=2.5314609392504854E-14}	{Group1=1.614631683213105E-88, Group5=1.5188765635502912E-13}	[CASP3, CASP8, CASP9, CCNB1, CCND1, CDK1, CDK2, CDK4, CDK6, CDKN1A, CHEK1, MDM4, PTEN, SFN, TP53, TSC2]	[APAF1, ATM, ATR, BAI1, BAX, BBC3, BID, CASP3, CASP8, CASP9, CCNB1, CCNB2, CCNB3, CCND1, CCND2, CCND3, CCNE1, CCNE2, CCNG1, CCNG2, CD82, CDK1, CDK2, CDK4, CDK6, CDKN1A, CDKN2A, CHEK1, CHEK2, CYCS, DDB2, EI24, FAS, GADD45A, GADD45B, GADD45G, GTSE1, IGF1, IGFBP3, LRDD, MDM2, MDM4, PERP, PMAIP1, PPM1D, PTEN, RCHY1, RFWD2, RPRM, RRM2, RRM2B, SERPINB5, SERPINE1, SESN1, SESN2, SESN3, SFN, SHISA5, SIAH1, STEAP3, THBS1, TNFRSF10B, TP53, TP53AIP1, TP53I3, TP73, TSC2, ZMAT3]	FALSE
KEGG:04320	KEGG_14.03.2012	Dorso-ventral axis formation	[-1]	[Group1]	9	37.5	7.84E-06	7.53E-04	{Group1=2.6910528053551752E-89}	{Group1=1.614631683213105E-88}	[EGFR, ETS1, ETS2, GRB2, MAP2K1, MAPK1, MAPK3, SOS1, SOS2]	[CPEB1, EGFR, ETS1, ETS2, ETV6, ETV7, FMN2, GRB2, KRAS, MAP2K1, MAPK1, MAPK3, NOTCH1, NOTCH2, NOTCH3, NOTCH4, PIWIL1, PIWIL2, PIWIL3, PIWIL4, SOS1, SOS2, SPIRE1, SPIRE2]	FALSE
KEGG:04621	KEGG_14.03.2012	NOD-like receptor signaling pathway	[-1]	[Group1]	14	24.137932	9.46E-06	9.08E-04	{Group1=2.6910528053551752E-89}	{Group1=1.614631683213105E-88}	[CASP8, HSP90AA1, IKBKB, MAPK1, MAPK10, MAPK11, MAPK12, MAPK13, MAPK14, MAPK3, MAPK8, MAPK9, NFKB1, RELA]	[BIRC2, BIRC3, CARD18, CARD6, CARD8, CARD9, CASP1, CASP5, CASP8, CCL2, CCL5, CHUK, CXCL1, CXCL2, ERBB2IP, HSP90AA1, HSP90AB1, HSP90B1, IKBKB, IKBKG, IL18, IL1B, IL6, IL8, MAP3K7, MAPK1, MAPK10, MAPK11, MAPK12, MAPK13, MAPK14, MAPK3, MAPK8, MAPK9, MEFV, NAIP, NFKB1, NFKBIA, NFKBIB, NLRC4, NLRP1, NLRP3, NOD1, NOD2, PSTPIP1, PYCARD, PYDC1, RELA, RIPK2, SUGT1, TAB1, TAB2, TAB3, TNF, TNFAIP3, TRAF6, TRIP6, XIAP]	FALSE
KEGG:04971	KEGG_14.03.2012	Gastric acid secretion	[-1]	[Group1]	16	21.621622	1.01E-05	9.68E-04	{Group1=2.6910528053551752E-89}	{Group1=1.614631683213105E-88}	[CALM1, CAMK2A, CAMK2B, CAMK2D, CAMK2G, CFTR, EZR, MYLK, PLCB1, PRKACA, PRKACB, PRKACG, PRKCA, PRKCB, PRKCG, SLC9A1]	[ACTB, ADCY1, ADCY2, ADCY3, ADCY4, ADCY5, ADCY6, ADCY7, ADCY8, ADCY9, ATP1A1, ATP1A2, ATP1A3, ATP1A4, ATP1B1, ATP1B2, ATP1B3, ATP1B4, ATP4A, ATP4B, CA2, CALM1, CALM2, CALM3, CALML3, CALML5, CALML6, CAMK2A, CAMK2B, CAMK2D, CAMK2G, CCKBR, CFTR, CHRM3, EZR, GAST, GNAI1, GNAI2, GNAI3, GNAQ, GNAS, HRH2, ITPR1, ITPR2, ITPR3, KCNE2, KCNJ1, KCNJ10, KCNJ15, KCNJ16, KCNJ2, KCNK10, KCNK2, KCNQ1, MYLK, MYLK2, MYLK3, PLCB1, PLCB2, PLCB3, PLCB4, PRKACA, PRKACB, PRKACG, PRKCA, PRKCB, PRKCG, PRKX, SLC26A7, SLC4A2, SLC9A1, SLC9A4, SST, SSTR2]	FALSE
KEGG:05340	KEGG_14.03.2012	Primary immunodeficiency	[-1]	[None]	11	29.72973	1.02E-05	9.75E-04	{None=NaN}	{None=NaN}	[BLNK, BTK, CD19, CD3E, CD79A, IL2RG, IL7R, JAK3, LCK, PTPRC, ZAP70]	[ADA, AICDA, AIRE, BLNK, BTK, CD19, CD3D, CD3E, CD4, CD40, CD40LG, CD79A, CD8A, CD8B, CIITA, DCLRE1C, ICOS, IGLL1, IKBKG, IL2RG, IL7R, JAK3, LCK, LOC100132941, LOC100291917, PTPRC, RAG1, RAG2, RFX5, RFXANK, RFXAP, TAP1, TAP2, TNFRSF13B, TNFRSF13C, UNG, ZAP70]	TRUE
KEGG:05168	KEGG_14.03.2012	Herpes simplex infection	[-1]	[Group1, Group4]	27	14.835165	2.80E-05	0.002689912	{Group1=2.6910528053551752E-89, Group4=1.7798287520973917E-42}	{Group1=1.614631683213105E-88, Group4=1.067897251258435E-41}	[CASP3, CASP8, CDK1, CDK2, CREBBP, CSNK2A1, CSNK2A2, CSNK2B, EP300, FASLG, FOS, HMGN1, IFNAR1, JAK1, JAK2, JUN, MAPK10, MAPK8, MAPK9, NFKB1, PPP1CA, PTPN11, RELA, SOCS3, STAT1, STAT2, TP53]	[ARNTL, C1QBP, C3, C5, CASP3, CASP8, CCL2, CCL5, CD74, CDC34, CDK1, CDK2, CFP, CLOCK, CREBBP, CSNK2A1, CSNK2A2, CSNK2B, CUL1, CYCS, DAXX, DDX58, EEF1D, EIF2AK1, EIF2AK2, EIF2AK3, EIF2AK4, EIF2S1, EP300, FADD, FAS, FASLG, FOS, GLTSCR2, GTF2I, GTF2IRD1, HCFC1, HCFC2, HLA-A, HLA-B, HLA-C, HLA-DMA, HLA-DMB, HLA-DOA, HLA-DOB, HLA-DPA1, HLA-DPB1, HLA-DQA1, HLA-DQA2, HLA-DQB1, HLA-DRA, HLA-DRB1, HLA-DRB3, HLA-DRB4, HLA-DRB5, HLA-E, HLA-F, HLA-G, HMGN1, HNRNPK, IFIH1, IFIT1, IFIT1B, IFNA1, IFNA10, IFNA13, IFNA14, IFNA16, IFNA17, IFNA2, IFNA21, IFNA4, IFNA5, IFNA6, IFNA7, IFNA8, IFNAR1, IFNAR2, IFNB1, IFNG, IFNGR1, IFNGR2, IKBKE, IKBKG, IL12A, IL12B, IL15, IL1B, IL6, IRF3, IRF7, IRF9, JAK1, JAK2, JUN, LTA, MAP3K7, MAPK10, MAPK8, MAPK9, MAVS, MCRS1, MED8, MYD88, NFKB1, NFKBIA, NFKBIB, NXF1, NXF2, NXF2B, NXF3, NXF5, OAS1, OAS2, OAS3, PER1, PER2, PER3, PILRA, PML, POLR2A, POU2F3, PPP1CA, PPP1CB, PPP1CC, PTPN11, PVRL1, PVRL2, RELA, RNASEL, SKP1, SKP2, SOCS3, SP100, SRPK1, SRSF1, SRSF2, SRSF3, SRSF4, SRSF5, SRSF6, SRSF7, SRSF8, SRSF9, STAT1, STAT2, TAB1, TAB2, TAF10, TAF13, TAF3, TAF4, TAF4B, TAF5, TAF5L, TAF6, TAF6L, TAF9B, TAP1, TAP2, TBK1, TBP, TBPL1, TBPL2, THOC4, TICAM1, TLR2, TLR3, TLR9, TNF, TNFRSF14, TNFRSF1A, TNFSF14, TP53, TRAF1, TRAF2, TRAF3, TRAF5, TRAF6, TYK2, UBE2R2, USP7]	FALSE
KEGG:04961	KEGG_14.03.2012	Endocrine and other factor-regulated calcium reabsorption	[-1]	[Group1]	12	24.489796	3.53E-05	0.00339304	{Group1=2.6910528053551752E-89}	{Group1=1.614631683213105E-88}	[BDKRB2, DNM1, DNM2, ESR1, PLCB1, PRKACA, PRKACB, PRKACG, PRKCA, PRKCB, PRKCG, VDR]	[ADCY6, ADCY9, AP2A1, AP2A2, AP2B1, AP2M1, AP2S1, ATP1A1, ATP1A2, ATP1A3, ATP1A4, ATP1B1, ATP1B2, ATP1B3, ATP1B4, ATP2B1, BDKRB2, CALB1, CLTA, CLTB, CLTC, CLTCL1, DNM1, DNM1L, DNM2, DNM3, ESR1, FXYD2, GNAQ, GNAS, KL, KLK1, KLK2, PLCB1, PLCB2, PLCB3, PLCB4, PRKACA, PRKACB, PRKACG, PRKCA, PRKCB, PRKCG, PRKX, PTH1R, RAB11A, SLC8A1, TRPV5, VDR]	FALSE
KEGG:05020	KEGG_14.03.2012	Prion diseases	[-1]	[Group1]	10	28.571428	3.80E-05	0.003651719	{Group1=2.6910528053551752E-89}	{Group1=1.614631683213105E-88}	[EGR1, ELK1, FYN, MAP2K1, MAP2K2, MAPK1, MAPK3, PRKACA, PRKACB, PRKACG]	[BAX, C1QA, C1QB, C1QC, C5, C6, C7, C8A, C8B, C8G, C9, CCL5, EGR1, ELK1, FYN, HSPA1A, HSPA5, IL1A, IL1B, IL6, LAMC1, MAP2K1, MAP2K2, MAPK1, MAPK3, NCAM1, NCAM2, NOTCH1, PRKACA, PRKACB, PRKACG, PRKX, PRNP, SOD1, STIP1]	FALSE
KEGG:04070	KEGG_14.03.2012	Phosphatidylinositol signaling system	[-1]	[Group1]	15	18.75	1.10E-04	0.010589922	{Group1=2.6910528053551752E-89}	{Group1=1.614631683213105E-88}	[CALM1, INPP5D, ITPKA, PIK3C2B, PIK3CA, PIK3R1, PIK3R2, PIK3R3, PLCB1, PLCG1, PLCG2, PRKCA, PRKCB, PRKCG, PTEN]	[CALM1, CALM2, CALM3, CALML3, CALML5, CALML6, CDIPT, CDS1, CDS2, DGKA, DGKB, DGKD, DGKE, DGKG, DGKH, DGKI, DGKQ, DGKZ, IMPA1, IMPA2, IMPAD1, INPP1, INPP4A, INPP4B, INPP5A, INPP5B, INPP5D, INPP5E, INPP5J, INPP5K, INPPL1, IPPK, ITPK1, ITPKA, ITPKB, ITPR1, ITPR2, ITPR3, MTM1, OCRL, PI4K2A, PI4K2B, PI4KA, PI4KB, PIK3C2A, PIK3C2B, PIK3C2G, PIK3C3, PIK3CA, PIK3CB, PIK3CD, PIK3CG, PIK3R1, PIK3R2, PIK3R3, PIK3R5, PIKFYVE, PIP4K2A, PIP4K2B, PIP4K2C, PIP5K1A, PIP5K1B, PIP5K1C, PLCB1, PLCB2, PLCB3, PLCB4, PLCD1, PLCD3, PLCD4, PLCE1, PLCG1, PLCG2, PLCZ1, PRKCA, PRKCB, PRKCG, PTEN, SYNJ1, SYNJ2]	FALSE
KEGG:05202	KEGG_14.03.2012	Transcriptional misregulation in cancer	[-1]	[None]	24	13.333333	4.33E-04	0.041595618	{None=NaN}	{None=NaN}	[CDK9, CDKN1A, CDKN1B, CEBPA, CEBPB, CEBPE, CSF1R, FCGR1A, FLT1, FLT3, FOXO1, IGF1R, IL2RB, JUP, MEF2C, MET, NFKB1, NTRK1, PTK2, RELA, RXRA, SP1, TCF3, TP53]	[AFF1, ARNT2, ASPSCR1, ATF1, ATM, BAIAP3, BCL2A1, BCL2L1, BCL6, BIRC3, BMI1, BMP2K, CCNA1, CCND2, CCNT1, CCNT2, CCR7, CD14, CD40, CD86, CDK14, CDK9, CDKN1A, CDKN1B, CDKN2C, CEBPA, CEBPB, CEBPE, CSF1R, CSF2, DDIT3, DDX5, DEFA3, DOT1L, DUSP6, ELANE, ELK4, ERG, ETV1, ETV4, ETV5, ETV6, ETV7, EWSR1, EYA1, FCGR1A, FEV, FLI1, FLT1, FLT3, FOXO1, FUS, FUT8, GOLPH3, GRIA3, GZMB, H3F3A, H3F3B, H3F3C, HDAC1, HDAC2, HHEX, HIST1H3A, HIST1H3B, HIST1H3C, HIST1H3D, HIST1H3E, HIST1H3F, HIST1H3G, HIST1H3H, HIST1H3I, HIST1H3J, HIST2H3A, HIST2H3C, HIST2H3D, HIST3H3, HMGA2, HOXA10, HOXA11, HOXA9, HPGD, ID2, IGF1, IGF1R, IGFBP3, IL1R2, IL2RB, IL3, IL6, IL8, ITGAM, ITGB7, JMJD1C, JUP, KDM6A, KLF3, LDB1, LMO2, LOC100132941, LOC100291917, LYL1, MAF, MAX, MDM2, MEF2C, MEIS1, MEN1, MET, MLF1, MLL, MLLT1, MLLT3, MMP3, MMP9, MPO, MYC, MYCN, NCOR1, NFKB1, NFKBIZ, NGFR, NR4A3, NTRK1, NUPR1, PAX3, PAX5, PAX7, PAX8, PBX1, PBX3, PDGFA, PDGFB, PER2, PLAT, PLAU, PML, PPARG, PRCC, PROM1, PTCRA, PTK2, RARA, REL, RELA, RUNX1, RUNX1T1, RUNX2, RXRA, RXRB, RXRG, SIN3A, SIX1, SIX4, SLC45A3, SMAD1, SP1, SPI1, SPINT1, SS18, SSX1, SSX2, SSX2B, SUPT3H, TAF15, TCF3, TFE3, TGFBR2, TLX1, TLX3, TMPRSS2, TP53, TRAF1, TSPAN7, UTY, WHSC1, WNT16, WT1, ZBTB16, ZBTB17, ZEB1]	TRUE
